obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
15.486088740755804,2.3305120739676224,2508.996826171875,90.0,271.30267333984375,-90.0,159785.15531669953,-1018.7787222212139,-578422.9777255771,1.0,0.0
15.806364157353528,2.8940537458022684,2506.5517578125,90.0,271.687255859375,-90.0,159785.2401985078,-1018.7793635671917,-578423.286551055,1.0,0.0
16.194350628415123,3.458756849612043,2504.1064453125,90.0,272.102783203125,-90.0,159785.343132475,-1018.7801462953869,-578423.6606323856,1.0,0.0
16.6501864627935,4.02462080047742,2501.6611328125,90.0,272.5330810546875,-90.0,159785.46416134454,-1018.7810719555202,-578424.1001041965,1.0,0.0
17.081975909415632,4.497060653254368,2499.62353515625,90.0,272.89544677734375,-90.0,159785.5788630554,-1018.7819580977741,-578424.5163789138,1.0,0.0
17.66255492437631,5.0650509476717165,2497.178466796875,90.0,273.328125,-90.0,159785.7331502271,-1018.7831680720631,-578425.0760826234,1.0,0.0
18.31138119928073,5.634199410384955,2494.7333984375,90.0,273.75494384765625,-90.0,159785.90562991257,-1018.7845424955669,-578425.7015593888,1.0,0.0
19.028587104170583,6.204505262600545,2492.2880859375,90.0,274.17327880859375,-90.0,159786.09633190397,-1018.786084348518,-578426.3929431122,1.0,0.0
19.678588466369547,6.680643376967283,2490.25048828125,90.0,274.51470947265625,-90.0,159786.26919779842,-1018.7874988859478,-578427.0195391942,1.0,0.0
20.521512201521546,7.2530683595677505,2487.805419921875,90.0,274.9157409667969,-90.0,159786.4933979828,-1018.7893537228886,-578427.8321004894,1.0,0.0
21.433219544705935,7.8266471390176,2485.3603515625,90.0,275.3075256347656,-90.0,159786.73591359123,-1018.79138463195,-578428.7109538056,1.0,0.0
22.413830845500343,8.40138002526888,2482.9150390625,90.0,275.69091796875,-90.0,159786.99676891312,-1018.7935944145504,-578429.6562322453,1.0,0.0
23.463497965945862,8.97726469089156,2480.469970703125,90.0,276.0669250488281,-90.0,159787.27599803742,-1018.7959793155972,-578430.6680719879,1.0,0.0
