obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
12.819659529486671,2.048652501296861,2688.996826171875,89.96572875976562,271.3153076171875,-90.0,159783.71118551726,-1018.0136282351821,-578420.6271490497,1.0,0.0
13.050685779075138,2.465823838467033,2686.958984375,89.9515380859375,271.6410827636719,-90.0,159783.77204469833,-1018.0140800681918,-578420.8500124849,1.0,0.0
13.383049829513766,2.9674306189001927,2684.51416015625,89.96572875976562,272.06341552734375,-90.0,159783.8595786632,-1018.014785518965,-578421.170641965,1.0,0.0
13.775681097409688,3.4701313131724216,2682.06884765625,89.9515380859375,272.5034484863281,-90.0,159783.9629628555,-1018.0156622213333,-578421.549421437,1.0,0.0
14.228719119215384,3.973927441088814,2679.62353515625,89.9515380859375,272.9493408203125,-90.0,159784.08222267465,-1018.0167051461547,-578421.9864799246,1.0,0.0
14.74229446228128,4.478820612985808,2677.178466796875,89.96044921875,273.3935546875,-90.0,159784.21739092428,-1018.0179114473074,-578422.4819456424,1.0,0.0
15.316527552437037,4.98481344436295,2674.7333984375,89.96044921875,273.8314514160156,-90.0,159784.36849749682,-1018.0192778167336,-578423.0359460175,1.0,0.0
15.9515677097952,5.491907338790179,2672.2880859375,89.9515380859375,274.260498046875,-90.0,159784.53557123008,-1018.0208011326401,-578423.6486100663,1.0,0.0
16.647535017924383,6.000104226773484,2669.843017578125,89.95574951171875,274.6796569824219,-90.0,159784.71864307843,-1018.0224785302787,-578424.3200670653,1.0,0.0
17.404562658979557,6.509405196794663,2667.39794921875,89.96044921875,275.089111328125,-90.0,159784.91774055766,-1018.0243095477133,-578425.0504462981,1.0,0.0
18.222784469719045,7.019812530020189,2664.95263671875,89.94406127929688,275.48907470703125,-90.0,159785.13289541687,-1018.0262933728307,-578425.8398775687,1.0,0.0
19.10234069218859,7.531328066374441,2662.507568359375,89.9515380859375,275.8806457519531,-90.0,159785.36413834308,-1018.0284284372835,-578426.6884888313,1.0,0.0
20.04335759987589,8.04395270563024,2660.0625,89.9515380859375,276.2646484375,-90.0,159785.61149923594,-1018.0307177026777,-578427.5964109517,1.0,0.0
21.04595889232587,8.55768833348766,2657.6171875,89.9515380859375,276.64227294921875,-90.0,159785.8750040293,-1018.0331626069753,-578428.5637755974,1.0,0.0
22.110301479697227,9.072537068932348,2655.172119140625,89.94766235351562,277.0142517089844,-90.0,159786.1546852596,-1018.0357646998971,-578429.5907096611,1.0,0.0
23.23650679027196,9.588500425870942,2652.72705078125,89.9515380859375,277.38177490234375,-90.0,159786.45057468305,-1018.0385195706992,-578430.6773463851,1.0,0.0
24.42469468107447,10.105579954239182,2650.28173828125,89.9515380859375,277.7457275390625,-90.0,159786.7627082745,-1018.0414273572176,-578431.8238126547,1.0,0.0
25.675025001051836,10.623777047330737,2647.83642578125,89.9515380859375,278.10650634765625,-90.0,159787.09111593358,-1018.0444897283821,-578433.0302393356,1.0,0.0
26.98761843785178,11.143093654065353,2645.3916015625,89.96044921875,278.46478271484375,-90.0,159787.43582016297,-1018.0477050972193,-578434.2967615409,1.0,0.0
28.362600615946576,11.663531559602998,2642.9462890625,89.95574951171875,278.8210754394531,-90.0,159787.7968508551,-1018.0510731861948,-578435.6235066982,1.0,0.0
29.80012330855243,12.185091942625785,2640.5009765625,89.9515380859375,279.17608642578125,-90.0,159788.1742379169,-1018.0545933322071,-578437.0106091113,1.0,0.0
31.300309784710407,12.707776320447422,2638.055908203125,89.95574951171875,279.530029296875,-90.0,159788.56801072074,-1018.0582666826456,-578438.4582004406,1.0,0.0
