obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
282.3145607705228,54.36062281670975,2312.56884765625,89.84805297851562,282.7012023925781,-77.691162109375,159853.20421696917,-1018.1167081394856,-578680.9627782177,1.0,0.0
287.7865132315783,54.941908708602725,2310.53125,89.84677124023438,282.72369384765625,-77.66827392578125,159854.6109115067,-1018.1192675703828,-578686.2510380802,1.0,0.0
294.42966898786835,55.64063756764379,2308.086181640625,89.84548950195312,282.86505126953125,-77.52749633789062,159856.31855392453,-1018.1224282109802,-578692.6712517325,1.0,0.0
301.1568393323105,56.34066175244617,2305.64111328125,89.84423828125,283.0329895019531,-77.359375,159858.04759535764,-1018.125657396919,-578699.1726163055,1.0,0.0
307.9679975277977,57.04198164514674,2303.19580078125,89.84548950195312,283.2579345703125,-77.1331787109375,159859.79804635714,-1018.1289326721494,-578705.7552887293,1.0,0.0
314.8634458387969,57.744595711005445,2300.75048828125,89.84423828125,283.4434509277344,-76.94784545898438,159861.56999248732,-1018.1322595202987,-578712.4194658634,1.0,0.0
321.84327446564566,58.44850814612742,2298.3056640625,89.84677124023438,283.4525146484375,-76.93951416015625,159863.36344824723,-1018.1356672594015,-578719.1652392301,1.0,0.0
328.90763853443787,59.153715718693526,2295.8603515625,89.84423828125,283.8612060546875,-76.529541015625,159865.17845926672,-1018.1391266980831,-578725.9928185743,1.0,0.0
336.056780815823,59.860220343958986,2293.4150390625,89.84677124023438,283.939453125,-76.45285034179688,159867.01505667676,-1018.14260570944,-578732.9023221185,1.0,0.0
342.0792130465852,60.44996630362841,2291.37744140625,89.84423828125,283.922119140625,-76.468017578125,159868.56207806792,-1018.1455373787944,-578738.7229240059,1.0,0.0
349.3840546074789,61.158849453830385,2288.932373046875,89.84423828125,283.9505615234375,-76.43951416015625,159870.43837310662,-1018.1491126889055,-578745.7829992345,1.0,0.0
356.77406793355476,61.869032323658196,2286.4873046875,89.84423828125,284.12078857421875,-76.26922607421875,159872.33639147063,-1018.1527443477576,-578752.9254354823,1.0,0.0
362.9975759877125,62.46184377759954,2284.44970703125,89.84423828125,284.0721130371094,-76.31863403320312,159873.93468545133,-1018.1558000543778,-578758.9404614595,1.0,0.0
370.54411042900756,63.174410516849385,2282.00439453125,89.84423828125,284.0364074707031,-76.352783203125,159875.87260091305,-1018.1595141539042,-578766.2342708353,1.0,0.0
378.1762818284333,63.88827560460575,2279.55908203125,89.84173583984375,283.88177490234375,-76.5086669921875,159877.8322937483,-1018.1632758924429,-578773.6108727269,1.0,0.0
385.8942379934015,64.60344519853783,2277.1142578125,89.84298706054688,283.6759033203125,-76.71432495117188,159879.81381988808,-1018.1671029129689,-578781.0704094216,1.0,0.0
393.6980101795634,65.31992043034842,2274.6689453125,89.84423828125,283.7859802246094,-76.60418701171875,159881.81721137092,-1018.1710114130442,-578788.6129988492,1.0,0.0
401.5879313707119,66.03769570883783,2272.2236328125,89.84173583984375,283.86602783203125,-76.52471923828125,159883.84253016347,-1018.1749918559258,-578796.2388454835,1.0,0.0
409.5641267540632,66.75677163201513,2269.778564453125,89.84173583984375,283.8170166015625,-76.57321166992188,159885.88979589284,-1018.1790297725861,-578803.9481033257,1.0,0.0
416.27683397510555,67.35700072080407,2267.740966796875,89.84173583984375,283.92816162109375,-76.4619140625,159887.61264318577,-1018.1824407526915,-578810.4362988821,1.0,0.0
424.4114770096494,68.07846648013229,2265.2958984375,89.84173583984375,283.8812255859375,-76.5081787109375,159889.7002423898,-1018.1865731278126,-578818.2988413282,1.0,0.0
432.6327296096133,68.80124274360662,2262.8505859375,89.83807373046875,283.7330322265625,-76.65643310546875,159891.80988312582,-1018.1907637217705,-578826.2451813291,1.0,0.0
440.94083373143803,69.52532041458014,2260.405517578125,89.84173583984375,283.6807861328125,-76.70834350585938,159893.94162917574,-1018.1950280168717,-578834.2755227725,1.0,0.0
447.93073226709384,70.1297157156617,2258.367919921875,89.84173583984375,283.58306884765625,-76.80645751953125,159895.7349781267,-1018.1986406394903,-578841.031720251,1.0,0.0
456.3984145144932,70.85618799395348,2255.9228515625,89.84173583984375,283.626708984375,-76.76202392578125,159897.90729850723,-1018.2030589082901,-578849.2163909229,1.0,0.0
464.9532836591825,71.58397010184329,2253.4775390625,89.84173583984375,283.7397155761719,-76.6495361328125,159900.1018263526,-1018.2075776854222,-578857.4854790132,1.0,0.0
472.1491747760447,72.1914579062075,2251.43994140625,89.84173583984375,283.75628662109375,-76.63339233398438,159901.94758691572,-1018.211411173052,-578864.440959958,1.0,0.0
480.8645334446337,72.92164569582158,2248.99462890625,89.83807373046875,283.9600524902344,-76.42990112304688,159904.18292062168,-1018.2160746553604,-578872.8652004426,1.0,0.0
489.6675703980727,73.65314394720342,2246.549560546875,89.83807373046875,284.02105712890625,-76.36834716796875,159906.44054397635,-1018.220805177993,-578881.3742807638,1.0,0.0
498.55858860642184,74.38595533886907,2244.1044921875,89.83685302734375,284.1567687988281,-76.23260498046875,159908.72049838922,-1018.2255951115553,-578889.9683478944,1.0,0.0
506.0348729266552,74.99763995583476,2242.06689453125,89.83685302734375,284.16241455078125,-76.2261962890625,159910.63755000033,-1018.229641104645,-578897.1951034083,1.0,0.0
515.0873873712262,75.73286165053253,2239.62158203125,89.83685302734375,284.14935302734375,-76.23916625976562,159912.9585550551,-1018.2345639267628,-578905.9453983582,1.0,0.0
524.2282539438456,76.46939801373414,2237.176513671875,89.83447265625,284.222900390625,-76.16558837890625,159915.30197183168,-1018.2395355203812,-578914.781135093,1.0,0.0
531.9130677637877,77.08418100248394,2235.138671875,89.83447265625,284.167724609375,-76.22113037109375,159917.27197294778,-1018.2437400022213,-578922.2096299969,1.0,0.0
541.2162276030285,77.82313020463165,2232.69384765625,89.8321533203125,284.1597595214844,-76.2269287109375,159919.65658599185,-1018.2488467195694,-578931.202381301,1.0,0.0
550.6081948955543,78.56339375754783,2230.24853515625,89.835693359375,284.1722412109375,-76.21469116210938,159922.06373891156,-1018.2539923140471,-578940.2810461095,1.0,0.0
560.0890279517043,79.30497589379068,2227.80322265625,89.83447265625,284.1571044921875,-76.229248046875,159924.49345407932,-1018.2592623779242,-578949.4456813369,1.0,0.0
568.0577765449416,79.923967832864,2225.765625,89.83447265625,284.3609619140625,-76.02450561523438,159926.5354805875,-1018.2637212523882,-578957.1486770844,1.0,0.0
577.7020598619711,80.66796597056144,2223.320556640625,89.83331298828125,284.3560791015625,-76.02975463867188,159929.0066788487,-1018.2691271701519,-578966.4714208068,1.0,0.0
587.4357016212307,81.41328260824397,2220.87548828125,89.83447265625,284.2237548828125,-76.16131591796875,159931.5005553954,-1018.2746073702042,-578975.8806747108,1.0,0.0
595.6153246236499,82.03539250348103,2218.837890625,89.8321533203125,284.507568359375,-75.87725830078125,159933.59611409134,-1018.2792405435507,-578983.7877871866,1.0,0.0
605.5133315555286,82.78313054041213,2216.392578125,89.82867431640625,284.4830017089844,-75.9031982421875,159936.13164840027,-1018.2848463007872,-578993.3559269645,1.0,0.0
615.5009383305442,83.53219508902569,2213.947509765625,89.82867431640625,284.29876708984375,-76.08706665039062,159938.68994077333,-1018.2905152985518,-579003.0109359846,1.0,0.0
623.8928445813945,84.15742426289003,2211.90966796875,89.829833984375,284.38983154296875,-75.9951171875,159940.83925828632,-1018.2953170189326,-579011.1232464702,1.0,0.0
634.0455512821209,84.90891844756224,2209.46484375,89.829833984375,284.6369323730469,-75.74777221679688,159943.4393873108,-1018.3011746057932,-579020.9379815151,1.0,0.0
644.2886464742478,85.66173601124687,2207.01953125,89.82754516601562,284.56597900390625,-75.81784057617188,159946.06241103917,-1018.3070927807753,-579030.8399906497,1.0,0.0
654.6221956150839,86.41588208362305,2204.57421875,89.82754516601562,284.7164001464844,-75.66629028320312,159948.70838143202,-1018.3130573579733,-579040.8295777766,1.0,0.0
