obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
12.182966269901954,2.0755945707110293,2508.996826171875,89.980224609375,274.0348815917969,-90.0,159783.56804356902,-1018.0119734654368,-578420.0546374538,1.0,0.0
12.46887785452418,2.5822884897831715,2506.5517578125,90.0,275.5777282714844,-90.0,159783.6434116749,-1018.0124599883497,-578420.3304406855,1.0,0.0
12.815679216291755,3.0900743258589243,2504.1064453125,89.980224609375,277.24334716796875,-90.0,159783.73498866963,-1018.0131532127202,-578420.6649284854,1.0,0.0
13.223487092764117,3.598953788961392,2501.6611328125,90.0,278.96783447265625,-90.0,159783.84278459926,-1018.0140446523369,-578421.0582325342,1.0,0.0
13.692438289988786,4.108927614631954,2499.21630859375,89.9720458984375,280.70941162109375,-90.0,159783.96682229685,-1018.0151256198228,-578421.5104834574,1.0,0.0
14.222666784189641,4.619996765410575,2496.77099609375,90.0,282.44158935546875,-90.0,159784.10712401802,-1018.0163905570448,-578422.0218126394,1.0,0.0
14.814302493119612,5.132162727384376,2494.32568359375,89.9720458984375,284.1485595703125,-90.0,159784.2637149059,-1018.017837783897,-578422.5923476701,1.0,0.0
15.467479364946485,5.645426041381521,2491.880615234375,90.0,285.8223876953125,-90.0,159784.4366196001,-1018.0194628896356,-578423.222219951,1.0,0.0
16.182327650487423,6.159788108797989,2489.435546875,90.0,287.4595947265625,-90.0,159784.62586046357,-1018.0212633298875,-578423.9115591504,1.0,0.0
16.958977823494934,6.675249663568047,2486.990234375,90.0,289.0602722167969,-90.0,159784.83147055074,-1018.0232375176788,-578424.6604934861,1.0,0.0
17.7975527580129,7.191811424475652,2484.545166015625,89.980224609375,290.626708984375,-90.0,159785.0534794843,-1018.0253833891989,-578425.4691509607,1.0,0.0
18.698208685964346,7.709474320815711,2482.10009765625,89.9720458984375,292.1619873046875,-90.0,159785.29191132647,-1018.0276994506062,-578426.3376637343,1.0,0.0
19.661052664392628,8.228238813822964,2479.65478515625,90.0,293.66986083984375,-90.0,159785.54679475943,-1018.0301831649781,-578427.2661578957,1.0,0.0
20.511034023365937,8.661385157909443,2477.6171875,90.0,294.90826416015625,-90.0,159785.7717859789,-1018.0323802219868,-578428.085817685,1.0,0.0
21.588253542548046,9.182171014620355,2475.172119140625,89.980224609375,296.37554931640625,-90.0,159786.05690763178,-1018.035168367082,-578429.1246175247,1.0,0.0
22.533731486764736,9.617002667451649,2473.13427734375,90.0,297.5850830078125,-90.0,159786.30713661664,-1018.0376176187933,-578430.0363775832,1.0,0.0
23.72577381192241,10.139812405739487,2470.689453125,90.0,299.0233459472656,-90.0,159786.6225928277,-1018.0407064097167,-578431.1859171356,1.0,0.0
24.98062499111984,10.663725932433152,2468.244140625,90.0,300.449951171875,-90.0,159786.95464424166,-1018.0439580964089,-578432.3960399101,1.0,0.0
26.29843464831356,11.18874500903783,2465.798828125,90.0,301.8672180175781,-90.0,159787.30332293932,-1018.047369765693,-578433.6668769788,1.0,0.0
27.679325506091118,11.714869547173961,2463.353759765625,89.980224609375,303.2773132324219,-90.0,159787.66865796573,-1018.0509415609927,-578434.9985571032,1.0,0.0
29.123425327357836,12.242100258247802,2460.90869140625,90.0,304.681884765625,-90.0,159788.05067894355,-1018.0546717742623,-578436.3912082862,1.0,0.0
30.630866380408406,12.770437279566906,2458.46337890625,90.0,306.08233642578125,-90.0,159788.44941679863,-1018.0585602583528,-578437.844963117,1.0,0.0
32.201803460135125,13.299881926350798,2456.018310546875,89.9720458984375,307.48004150390625,-90.0,159788.8649046187,-1018.062607965076,-578439.3599450454,1.0,0.0
33.836341058136895,13.830434055381971,2453.5732421875,90.0,308.8759765625,-90.0,159789.2971754249,-1018.0668143291191,-578440.9362870569,1.0,0.0
35.5346295243362,14.36209365651383,2451.1279296875,89.980224609375,310.27081298828125,-90.0,159789.74625501203,-1018.0711742468343,-578442.5741190349,1.0,0.0
37.296792470733635,14.894861766870479,2448.682861328125,90.0,311.66522216796875,-90.0,159790.21217871117,-1018.075686157325,-578444.2735709295,1.0,0.0
39.122974830213934,15.428738958127692,2446.23779296875,90.0,313.0595397949219,-90.0,159790.69497730015,-1018.0803492238124,-578446.0347692257,1.0,0.0
40.69379024056252,15.874483454081723,2444.2001953125,90.0,314.22161865234375,-90.0,159791.11022479774,-1018.0843519611449,-578447.5496953025,1.0,0.0
42.637667757691815,16.41039390239908,2441.7548828125,90.0,315.61663818359375,-90.0,159791.6240435175,-1018.0892933733926,-578449.4244332055,1.0,0.0
44.645937672583386,16.947415389124355,2439.3095703125,89.980224609375,317.0126647949219,-90.0,159792.15483147436,-1018.0943819634781,-578451.3612817198,1.0,0.0
46.71872246125713,17.485547462474,2436.864501953125,90.0,318.40948486328125,-90.0,159792.70261749858,-1018.0996133057565,-578453.3603730388,1.0,0.0
48.85617474629544,18.024789981854592,2434.41943359375,90.0,319.8077087402344,-90.0,159793.26743042053,-1018.1049942882896,-578455.4218393561,1.0,0.0
51.058403276023455,18.56514370914191,2431.97412109375,90.0,321.2076721191406,-90.0,159793.84930484602,-1018.1105281697751,-578457.5458052759,1.0,0.0
53.32555806089658,19.106609231497636,2429.529052734375,90.0,322.60888671875,-90.0,159794.4482631045,-1018.1162130633534,-578459.7324052352,1.0,0.0
55.657773446291685,19.649187030358128,2427.083984375,90.0,324.01177978515625,-90.0,159795.06434471798,-1018.1220436418594,-578461.9817699762,1.0,0.0
58.05517583619803,20.192877129762476,2424.638671875,89.980224609375,325.416015625,-90.0,159795.69758313693,-1018.1280221441925,-578464.2940256213,1.0,0.0
60.51790051127318,20.73768012831784,2422.193603515625,90.0,326.82208251953125,-90.0,159796.34799881047,-1018.1341435076833,-578466.6693027792,1.0,0.0
63.04607244511135,21.283596928059378,2419.74853515625,90.0,328.2297668457031,-90.0,159797.0156366062,-1018.1404085369945,-578469.1077314669,1.0,0.0
65.63985635398421,21.83062694879851,2417.30322265625,89.980224609375,329.63897705078125,-90.0,159797.70053301047,-1018.1468212405384,-578471.6094401164,1.0,0.0
68.2993361374829,22.378769793759258,2414.858154296875,90.0,331.0497131347656,-90.0,159798.40271916374,-1018.1533787572921,-578474.1745578861,1.0,0.0
71.02469730237499,22.92802621545398,2412.4130859375,90.0,332.4601135253906,-90.0,159799.12222620644,-1018.1600757265628,-578476.803213933,1.0,0.0
73.34623210853897,23.3865926734029,2410.37548828125,90.0,333.6274719238281,-90.0,159799.73506862903,-1018.165760452503,-578479.0423911177,1.0,0.0
76.6735056830803,24.02988779741447,2407.5224609375,90.0,335.2369384765625,-90.0,159800.61333590394,-1018.1738793352783,-578482.2516590761,1.0,0.0
79.59723531606141,24.582494942922203,2405.07763671875,90.0,336.5838623046875,-90.0,159801.38500387533,-1018.1809841344298,-578485.0717087977,1.0,0.0
82.5873550804099,25.13622095672418,2402.63232421875,90.0,337.89495849609375,-90.0,159802.17412336954,-1018.1882286319674,-578487.9558180484,1.0,0.0
85.64400711248163,25.69106647099621,2400.18701171875,90.0,339.1671447753906,-90.0,159802.9807262527,-1018.1956089014352,-578490.9041213319,1.0,0.0
88.76732272061054,26.247032808657195,2397.741943359375,90.0,340.3984069824219,-90.0,159803.80482386658,-1018.2031164342702,-578493.9167423267,1.0,0.0
91.42109487892594,26.711194670368346,2395.704345703125,89.980224609375,341.3927917480469,-90.0,159804.5049746337,-1018.2094678456128,-578496.476490651,1.0,0.0
94.66698213189375,27.269216250419642,2393.25927734375,90.0,342.54742431640625,-90.0,159805.36126556806,-1018.2172075385392,-578499.6073741616,1.0,0.0
97.42309113964438,27.735090074964415,2391.2216796875,90.0,343.47802734375,-90.0,159806.08829723735,-1018.2237560177387,-578502.2658588269,1.0,0.0
100.79197101097088,28.295168083440775,2388.7763671875,90.0,344.5570983886719,-90.0,159806.97690051663,-1018.2317383760751,-578505.5154405722,1.0,0.0
104.22814601601567,28.85636800896058,2386.331298828125,90.0,345.59527587890625,-90.0,159807.8831766048,-1018.2398562604726,-578508.8299501152,1.0,0.0
107.73176114039961,29.41868969012345,2383.88623046875,90.0,346.5940246582031,-90.0,159808.80713829488,-1018.248104291612,-578512.2095218264,1.0,0.0
111.30291831470095,29.982134570723876,2381.44091796875,90.0,347.5546569824219,-90.0,159809.74883276472,-1018.256490218097,-578515.654282687,1.0,0.0
114.94178296264727,30.546702889372266,2378.99560546875,90.0,348.4767150878906,-90.0,159810.70830026187,-1018.2650127584279,-578519.1643687849,1.0,0.0
