obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
12.041314037865959,2.345051637321895,2508.58935546875,89.72024536132812,307.886474609375,-54.692901611328125,159783.5528693019,-1018.0270896337934,-578419.9003401594,1.0,0.0
12.362265118164942,2.89195646248307,2506.14404296875,89.69354248046875,306.42352294921875,-57.026580810546875,159783.6390106141,-1018.0299261294313,-578420.2095030433,1.0,0.0
12.748928245855495,3.4400503016493906,2503.698974609375,89.626220703125,309.8836364746094,-54.498291015625,159783.74149188088,-1018.0319794423885,-578420.5823297489,1.0,0.0
13.20143836713396,3.9892381009759124,2501.25390625,89.5941162109375,309.7542724609375,-55.587005615234375,159783.86021279273,-1018.0330799303956,-578421.0189868775,1.0,0.0
13.719935654196888,4.5395967345726875,2498.80859375,89.54888916015625,311.5417175292969,-54.765380859375,159783.99509927788,-1018.0330728337176,-578421.5196383212,1.0,0.0
14.304564866470173,5.091073635284921,2496.36328125,89.52276611328125,311.8995361328125,-55.366180419921875,159784.14610413698,-1018.031861130894,-578422.0844393228,1.0,0.0
14.955447262967937,5.643711440312647,2493.91845703125,89.492919921875,313.03753662109375,-55.171417236328125,159784.3132102097,-1018.0293573297567,-578422.7135369282,1.0,0.0
15.67272474442143,6.197484542080857,2491.47314453125,89.47586059570312,313.5855712890625,-55.54791259765625,159784.49642506658,-1018.0255006521948,-578423.4070709506,1.0,0.0
16.456542636384256,6.752414336337152,2489.02783203125,89.45968627929688,314.4881591796875,-55.5496826171875,159784.69576900508,-1018.0202426098294,-578424.1651795777,1.0,0.0
17.30703487887513,7.308491790532566,2486.582763671875,89.45034790039062,315.1171875,-55.804840087890625,159784.91129290455,-1018.0135548606522,-578424.987992016,1.0,0.0
18.22434139321558,7.865723928545534,2484.1376953125,89.44256591796875,315.9200439453125,-55.86767578125,159785.1430502985,-1018.005415973068,-578425.8756369905,1.0,0.0
19.208596663316712,8.424106220686554,2481.6923828125,89.44046020507812,316.5870361328125,-56.0491943359375,159785.39110057126,-1017.9958113476641,-578426.828241478,1.0,0.0
20.2599425080698,8.983645384303848,2479.247314453125,89.43768310546875,317.3268127441406,-56.14312744140625,159785.65551613615,-1017.9847345918424,-578427.8459287186,1.0,0.0
21.37850611086469,9.544336578579184,2476.80224609375,89.43942260742188,317.9863586425781,-56.304473876953125,159785.93637097458,-1017.9721839249141,-578428.9288230381,1.0,0.0
22.564451324520633,10.106184710033672,2474.35693359375,89.441162109375,318.6574401855469,-56.44354248046875,159786.2337428077,-1017.9581616938121,-578430.0770467129,1.0,0.0
23.604292114148848,10.575272417422836,2472.3193359375,89.44467163085938,319.19317626953125,-56.57635498046875,159786.4942144266,-1017.9453571632512,-578431.0838933189,1.0,0.0
24.91409750271123,11.139236725393053,2469.874267578125,89.44680786132812,319.78857421875,-56.7763671875,159786.82203588082,-1017.9286546751864,-578432.3522131678,1.0,0.0
26.291657063527964,11.704355504349694,2467.42919921875,89.4517822265625,320.3609313964844,-56.99285888671875,159787.16657233314,-1017.9105047330268,-578433.6862129678,1.0,0.0
27.737119482830167,12.27062857669494,2464.98388671875,89.456787109375,320.8673400878906,-57.27093505859375,159787.52789028498,-1017.8909138187773,-578435.0860211449,1.0,0.0
