obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
13.823507122928277,2.0506686607093183,2688.996826171875,89.96044921875,271.3235168457031,-90.0,159783.84938808915,-1017.620998156905,-578421.5886597121,1.0,0.0
14.106033325544558,2.5518150230680785,2686.5517578125,89.96044921875,271.7130432128906,-90.0,159783.9237672709,-1017.6214962729214,-578421.8612199379,1.0,0.0
14.448776929755695,3.054054548408889,2684.1064453125,89.96044921875,272.13287353515625,-90.0,159784.01397895117,-1017.6220816203354,-578422.1918789017,1.0,0.0
14.780488439952023,3.4734241294583383,2682.06884765625,89.9720458984375,272.4942321777344,-90.0,159784.10127933827,-1017.6226358541248,-578422.5118977318,1.0,0.0
15.233967331703752,3.977673010987272,2679.62353515625,89.96572875976562,272.93267822265625,-90.0,159784.2206186453,-1017.6233822234867,-578422.9493941757,1.0,0.0
15.748039576923475,4.48302041787074,2677.178466796875,89.96044921875,273.36920166015625,-90.0,159784.35589688362,-1017.6242152580021,-578423.4453451403,1.0,0.0
16.322826681891456,4.989468453546511,2674.7333984375,89.9515380859375,273.7996826171875,-90.0,159784.50715529267,-1017.6251283713577,-578423.9998774573,1.0,0.0
16.84829661459662,5.412350211354255,2672.69580078125,89.96572875976562,274.1520080566406,-90.0,159784.645431441,-1017.6259489783047,-578424.5068286303,1.0,0.0
17.53475318395067,5.920820010081055,2670.25048828125,89.96572875976562,274.5663757324219,-90.0,159784.82606612696,-1017.6270049639938,-578425.1690921653,1.0,0.0
18.28230131464079,6.430395162180559,2667.805419921875,89.95574951171875,274.97119140625,-90.0,159785.02276742624,-1017.6281378098724,-578425.8903005617,1.0,0.0
18.952028348692693,6.8558871874490706,2665.767578125,89.96044921875,275.30181884765625,-90.0,159785.19898720577,-1017.6291383334396,-578426.5364269332,1.0,0.0
19.811933263554238,7.367494043287625,2663.32275390625,89.96044921875,275.69097900390625,-90.0,159785.42523986215,-1017.6304049917458,-578427.366034617,1.0,0.0
20.73330837371759,7.880211935213224,2660.87744140625,89.9720458984375,276.0726318359375,-90.0,159785.6676558769,-1017.6317467817066,-578428.2549511936,1.0,0.0
21.716293016448617,8.39404159574051,2658.43212890625,89.9720458984375,276.44793701171875,-90.0,159785.92627134986,-1017.6331637629269,-578429.2033056177,1.0,0.0
22.5825992267346,8.823083599301881,2656.39453125,89.9720458984375,276.75640869140625,-90.0,159786.15418581842,-1017.6343998738525,-578430.0390979375,1.0,0.0
23.678871350944974,9.338956304631726,2653.949462890625,89.96044921875,277.122314453125,-90.0,159786.44259010244,-1017.6359475084541,-578431.0967572663,1.0,0.0
24.83713116310537,9.855946614627447,2651.50439453125,89.96572875976562,277.4843444824219,-90.0,159786.74728908122,-1017.6375646718739,-578432.2142221053,1.0,0.0
25.8497956370702,10.287626466615874,2649.466796875,89.9720458984375,277.7835693359375,-90.0,159787.01367522826,-1017.6389651426075,-578433.1912220479,1.0,0.0
27.122040545218624,10.806669036283806,2647.021484375,90.0,278.14019775390625,-90.0,159787.34833431593,-1017.6407082208393,-578434.4186665553,1.0,0.0
28.456653001951054,11.326833529964135,2644.576416015625,89.9720458984375,278.4947509765625,-90.0,159787.69938162947,-1017.642517937064,-578435.7062865328,1.0,0.0
29.85376152524259,11.848121248227052,2642.13134765625,89.9720458984375,278.8476867675781,-90.0,159788.06684392926,-1017.6443925031422,-578437.0542123148,1.0,0.0
31.065863316878676,12.283387462049625,2640.09375,89.980224609375,279.140869140625,-90.0,159788.3856333549,-1017.6460061498879,-578438.2236433327,1.0,0.0
32.5779143711552,12.806739839281567,2637.6484375,89.9720458984375,279.491943359375,-90.0,159788.78329155807,-1017.6480043658016,-578439.6824662345,1.0,0.0
34.15283692826051,13.33121998802005,2635.203125,89.9720458984375,279.842529296875,-90.0,159789.1974710521,-1017.6500681468247,-578441.2019636948,1.0,0.0
35.51342305925209,13.769150024064784,2633.16552734375,90.0,280.13458251953125,-90.0,159789.55526259256,-1017.6518398650883,-578442.5146555381,1.0,0.0
37.203988779569045,14.29570294721592,2630.720458984375,89.9720458984375,280.48468017578125,-90.0,159789.99981143372,-1017.654023421645,-578444.1457347895,1.0,0.0
38.95783210999798,14.823388763450863,2628.275390625,89.9720458984375,280.8348083496094,-90.0,159790.46097566534,-1017.6562574931381,-578445.8378577934,1.0,0.0
40.7750727548264,15.352208955445404,2625.830078125,89.980224609375,281.18487548828125,-90.0,159790.93879447307,-1017.6585450299976,-578447.591160547,1.0,0.0
42.3379793089116,15.793760646930501,2623.79248046875,89.980224609375,281.47674560546875,-90.0,159791.3497189958,-1017.6604948469399,-578449.0990761477,1.0,0.0
44.27179649390746,16.324665797806933,2621.34716796875,90.0,281.82708740234375,-90.0,159791.8581469707,-1017.662890506625,-578450.9648823203,1.0,0.0
46.26942028000485,16.85671023689159,2618.90234375,89.9720458984375,282.177490234375,-90.0,159792.3833175419,-1017.6653397210835,-578452.8922424251,1.0,0.0
47.98294370493386,17.30095058577627,2616.864501953125,89.980224609375,282.47003173828125,-90.0,159792.83377833935,-1017.667421115279,-578454.5454926357,1.0,0.0
50.097865374875255,17.83508733409409,2614.41943359375,90.0,282.8210144042969,-90.0,159793.3897407098,-1017.6699652501343,-578456.5860476533,1.0,0.0
52.276973721105605,18.370367639023208,2611.97412109375,90.0,283.1724548339844,-90.0,159793.9625443702,-1017.6725591548679,-578458.6885292082,1.0,0.0
54.520402177469805,18.90679332027476,2609.529052734375,89.9720458984375,283.5244445800781,-90.0,159794.55223651146,-1017.6752026804684,-578460.8530721143,1.0,0.0
56.43914434546605,19.35469091175905,2607.491455078125,90.0,283.8175964355469,-90.0,159795.05655269625,-1017.6774502226112,-578462.7043677915,1.0,0.0
58.800837939372286,19.893220888259464,2605.04638671875,89.9720458984375,284.1701965332031,-90.0,159795.67726582926,-1017.6802009769676,-578464.9830383525,1.0,0.0
61.22723915113602,20.43289979731062,2602.60107421875,89.980224609375,284.5232238769531,-90.0,159796.31496386288,-1017.6830040343998,-578467.3241459327,1.0,0.0
63.29877656046301,20.883512099724072,2600.5634765625,90.0,284.8177490234375,-90.0,159796.85936697916,-1017.685376686692,-578469.3228693798,1.0,0.0
65.84416382492054,21.42530338559453,2598.1181640625,89.980224609375,285.17156982421875,-90.0,159797.52827095677,-1017.688266528487,-578471.7788025823,1.0,0.0
68.45463442220353,21.968249648055544,2595.67333984375,89.9720458984375,285.5254211425781,-90.0,159798.21425931738,-1017.6911954411266,-578474.2975507461,1.0,0.0
71.13036486890633,22.512350831079914,2593.22802734375,89.9720458984375,285.8796691894531,-90.0,159798.91736857817,-1017.6941666432617,-578476.8792502624,1.0,0.0
73.41005861095618,22.966652566101306,2591.1904296875,90.0,286.1752014160156,-90.0,159799.516383874,-1017.6966756113766,-578479.0788521635,1.0,0.0
76.20574367174413,23.512876834227537,2588.7451171875,89.980224609375,286.5302734375,-90.0,159800.2509439335,-1017.6997246571777,-578481.7763145464,1.0,0.0
79.06705620454159,24.060259655132025,2586.300048828125,89.9720458984375,286.88580322265625,-90.0,159801.0027015431,-1017.7028188534973,-578484.5371177781,1.0,0.0
81.50173054041807,24.51729930605205,2584.262451171875,90.0,287.1824951171875,-90.0,159801.6423320349,-1017.7054309972523,-578486.8862643687,1.0,0.0
