obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
13.87374878092669,2.319438788252158,2400.996826171875,89.940673828125,271.3743896484375,-90.0,159783.83028835134,-1017.6206753711373,-578421.7342451685,1.0,0.0
14.13505177735351,2.7869345147622306,2398.959228515625,89.93743896484375,271.71710205078125,-90.0,159783.89922234984,-1017.6211605827481,-578421.98628891,1.0,0.0
14.510393681703135,3.349002817177933,2396.513916015625,89.92868041992188,272.161865234375,-90.0,159783.99810536273,-1017.6218639771611,-578422.348372598,1.0,0.0
14.953269862686284,3.9122436020891107,2394.06884765625,89.92086791992188,272.6258544921875,-90.0,159784.11465206172,-1017.6226906041771,-578422.7756387577,1.0,0.0
15.374024892342277,4.382507498547213,2392.03125,89.92599487304688,273.01739501953125,-90.0,159784.22528368773,-1017.62346701428,-578423.181586811,1.0,0.0
15.941073843976483,4.947901585196777,2389.5859375,89.91607666015625,273.4867248535156,-90.0,159784.3742722676,-1017.624497101751,-578423.7287165557,1.0,0.0
16.57605882687494,5.514473314626822,2387.140869140625,89.92086791992188,273.9502868652344,-90.0,159784.5409977733,-1017.6256295005948,-578424.3414235973,1.0,0.0
17.279113624128513,6.082224048214267,2384.69580078125,89.91607666015625,274.40521240234375,-90.0,159784.7254844639,-1017.6268585781723,-578425.0198457737,1.0,0.0
17.917098971433006,6.556251385112861,2382.658203125,89.91375732421875,274.77691650390625,-90.0,159784.89281145463,-1017.627950386253,-578425.6354990089,1.0,0.0
18.745330080855638,7.1261675190312745,2380.212890625,89.91375732421875,275.2135314941406,-90.0,159785.10993489792,-1017.6293374161393,-578426.4347626646,1.0,0.0
19.642025392036885,7.6972668848983625,2377.767822265625,89.9072265625,275.6405334472656,-90.0,159785.3448960247,-1017.6308019320637,-578427.3001383196,1.0,0.0
20.607349058729596,8.269551102280378,2375.322509765625,89.90512084960938,276.05853271484375,-90.0,159785.59771219493,-1017.6323339204461,-578428.231769262,1.0,0.0
21.46430302830413,8.747360638579385,2373.284912109375,89.903076171875,276.4005432128906,-90.0,159785.82204867314,-1017.6336521069676,-578429.0588410667,1.0,0.0
22.555789095931686,9.321820990869154,2370.83984375,89.89913940429688,276.8045349121094,-90.0,159786.10766448744,-1017.6352762739331,-578430.1123034644,1.0,0.0
23.716293880483136,9.897470848288775,2368.39453125,89.89532470703125,277.2021179199219,-90.0,159786.41121184366,-1017.6369487206608,-578431.2324180141,1.0,0.0
24.94596848252695,10.474311113056638,2365.949462890625,89.89532470703125,277.5947570800781,-90.0,159786.73271869816,-1017.6386659602791,-578432.4193255649,1.0,0.0
26.244948914158158,11.052343525277106,2363.50439453125,89.89166259765625,277.9830322265625,-90.0,159787.0722150885,-1017.6404223303467,-578433.6731674313,1.0,0.0
27.6133740383666,11.631569409646026,2361.05908203125,89.88809204101562,278.3680114746094,-90.0,159787.42972272765,-1017.6422051946789,-578434.9940830669,1.0,0.0
29.051401665317826,12.211990102485945,2358.614013671875,89.88809204101562,278.7502746582031,-90.0,159787.80526179602,-1017.6440047483117,-578436.3822168277,1.0,0.0
30.55915778898634,12.79360737553225,2356.1689453125,89.8846435546875,279.1304016113281,-90.0,159788.19885784105,-1017.6458163420826,-578437.8377125204,1.0,0.0
31.86899878445547,13.279203388003758,2354.13134765625,89.88131713867188,286.473388671875,-82.95736694335938,159788.54066696393,-1017.6473321478039,-578439.1021820852,1.0,0.0
33.504984366940334,13.86301739954453,2351.68603515625,89.8780517578125,287.0067138671875,-82.80084228515625,159788.96743625484,-1017.6491579572827,-578440.6815392035,1.0,0.0
34.9218820235692,14.350446356996862,2349.6484375,89.87646484375,287.5501708984375,-82.57034301757812,159789.3369272095,-1017.65068282291,-578442.0494272825,1.0,0.0
36.68656831223052,14.936462022457329,2347.203125,89.87179565429688,288.0368347167969,-82.46014404296875,159789.79695789752,-1017.6525047580868,-578443.7531235212,1.0,0.0
38.52166841039434,15.523680672828274,2344.758056640625,89.8687744140625,288.53594970703125,-82.33590698242188,159790.27516814007,-1017.6543017785222,-578445.5248436356,1.0,0.0
40.427316184388474,16.11210326976819,2342.31298828125,89.8658447265625,289.0484924316406,-82.197265625,159790.77158200546,-1017.6560686688096,-578447.3647302282,1.0,0.0
42.06936758325901,16.60337609850335,2340.275390625,89.8673095703125,289.46063232421875,-82.09640502929688,159791.19918463635,-1017.657519594875,-578448.950143604,1.0,0.0
