obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,obs_ap,obs_pe,obs_time_to_ap,act_throttle,act_stage
14.326179503346793,2.7782856309322463,2220.996826171875,89.9720458984375,271.3990478515625,-90.0,159784.12007656138,-1018.0171347877148,-578422.1532360471,87.21326099766884,-598435.2677007274,0.28477299180536875,1.0,0.0
14.707239796640351,3.441723163687362,2218.5517578125,89.9720458984375,271.8199462890625,-90.0,159784.22064392548,-1018.0177468603614,-578422.5207827504,87.80580438009929,-598435.2982486141,0.352775608246759,1.0,0.0
15.167999369325116,4.1064701201791385,2216.1064453125,89.96572875976562,272.27325439453125,-90.0,159784.34221334802,-1018.018420478529,-578422.9652185519,88.52372097177431,-598435.3271820929,0.4209128190283309,1.0,0.0
15.708625291124918,4.772528193201431,2213.661376953125,89.96044921875,272.742431640625,-90.0,159784.48483323256,-1018.0191593004528,-578423.4866933359,89.36743669293355,-598435.3545125147,0.4891848749236374,1.0,0.0
16.32927326473873,5.4398979832834735,2211.216064453125,89.96044921875,273.2159423828125,-90.0,159784.64854545917,-1018.0199660716715,-578424.0853601801,90.33737947535701,-598435.3821286052,0.5575919118511479,1.0,0.0
17.030098860384896,6.108581422920197,2208.77099609375,89.9720458984375,273.6866455078125,-90.0,159784.8333810477,-1018.020832741833,-578424.7613716217,91.43397617875598,-598435.4098087763,0.6261342056543526,1.0,0.0
17.811255820444785,6.778579448646651,2206.32568359375,89.96572875976562,274.1505432128906,-90.0,159785.03938197877,-1018.0217622650924,-578425.514882083,92.65765791409649,-598435.4369440946,0.6948119316327279,1.0,0.0
18.672916089533828,7.449893404442863,2203.880615234375,89.96044921875,274.6053466796875,-90.0,159785.2665858964,-1018.0227628743413,-578426.3460422534,94.00885384634603,-598435.4636840143,0.7636253062282208,1.0,0.0
19.6152221650118,8.122524626105625,2201.435546875,89.9720458984375,275.0501403808594,-90.0,159785.51503488174,-1018.023835035241,-578427.2550079003,95.48799694119953,-598435.4894455348,0.8325745474721202,1.0,0.0
20.638337381300516,8.796474338172262,2198.990234375,89.9720458984375,275.4850769042969,-90.0,159785.78476657887,-1018.0249770676854,-578428.2419297128,97.09551975678187,-598435.5154798118,0.9016598577464947,1.0,0.0
21.742421756265685,9.471743112465084,2196.545166015625,89.980224609375,275.9106140136719,-90.0,159786.0758183114,-1018.0261873288217,-578429.306963138,98.83185478893574,-598435.5417490512,0.9708813759717145,1.0,0.0
22.92763300181832,10.148332664243144,2194.10009765625,89.96572875976562,276.32781982421875,-90.0,159786.38822657953,-1018.0274697264794,-578430.4502616557,100.69743837730493,-598435.5669967799,1.0402393633790439,1.0,0.0
23.977393849287182,10.713165767737852,2192.0625,89.9720458984375,276.669677734375,-90.0,159786.66491073393,-1018.0285955241087,-578431.462906714,102.35113534634002,-598435.588548315,1.0981419420540988,1.0,0.0
25.31174972152803,11.392177918567565,2189.6171875,89.96572875976562,277.07403564453125,-90.0,159787.01657473054,-1018.0300162417951,-578432.7500901283,104.45480506320018,-598435.6130572023,1.1677504530975398,1.0,0.0
26.72768520587124,12.07251314378912,2187.172119140625,89.9720458984375,277.47271728515625,-90.0,159787.38971164456,-1018.0315150490168,-578434.1159735392,106.68895907432307,-598435.6377233936,1.2374958985676017,1.0,0.0
28.225349995074794,12.75417262569652,2184.72705078125,89.9720458984375,277.86700439453125,-90.0,159787.78435342,-1018.0330933166805,-578435.5607127962,109.05403743032366,-598435.6618502676,1.3073784861711033,1.0,0.0
29.53595956566278,13.323234563183842,2182.689208984375,89.980224609375,278.1925048828125,-90.0,159788.12967877684,-1018.0344687609139,-578436.82500916,111.12526490201708,-598435.6820049533,1.365718876472215,1.0,0.0
31.183884508092888,14.007324305301685,2180.244140625,89.9720458984375,278.58013916015625,-90.0,159788.56384997087,-1018.0361808372799,-578438.414715779,113.73151284700725,-598435.7062427809,1.4358533577585604,1.0,0.0
32.91399284417275,14.692740729431787,2177.798828125,89.96044921875,278.9654235839844,-90.0,159789.01963765055,-1018.0379576927188,-578440.0837128279,116.46993307443336,-598435.7288716034,1.5061254758329596,1.0,0.0
34.726451892522164,15.379484934116931,2175.353759765625,89.9720458984375,279.3486633300781,-90.0,159789.49709279,-1018.0398064611617,-578441.8321574372,119.34096965647768,-598435.7508191031,1.5765354256007527,1.0,0.0
36.29985150892753,15.952786768047414,2173.316162109375,89.980224609375,279.6670227050781,-90.0,159789.9115427676,-1018.0414099341396,-578443.3499935089,121.83512285980396,-598435.7697488032,1.6353158021592549,1.0,0.0
38.26368553668726,16.641967042225893,2170.87109375,90.0,280.0479736328125,-90.0,159790.42880101592,-1018.0434095656636,-578445.244487946,124.95043841097504,-598435.7931782717,1.7059788393158328,1.0,0.0
40.31031400267966,17.33247801531106,2168.42578125,89.9720458984375,280.42822265625,-90.0,159790.9678139195,-1018.0454834869269,-578447.2188724407,128.19962865661364,-598435.8170061825,1.7767802482240995,1.0,0.0
42.07921631040517,17.90892056689324,2166.38818359375,89.9720458984375,280.744873046875,-90.0,159791.43364320975,-1018.0472667759421,-578448.9253296558,131.00987424165942,-598435.8359604782,1.8358872178861247,1.0,0.0
44.27805288450327,18.601872963857364,2163.943115234375,89.980224609375,281.1246032714844,-90.0,159792.01265632428,-1018.0494714995983,-578451.046572888,134.50566233042628,-598435.8575325385,1.9069427425104664,1.0,0.0
46.56015831010882,19.296157664432823,2161.497802734375,90.0,281.5041809082031,-90.0,159792.6135419215,-1018.0517395550522,-578453.2481423263,138.136591001763,-598435.8800062861,1.978137053081639,1.0,0.0
48.52560642675962,19.875746250253393,2159.460205078125,89.96572875976562,281.820556640625,-90.0,159793.13101190128,-1018.0536769108984,-578455.1442560588,141.2659209165722,-598435.8990059398,2.037571757488365,1.0,0.0
50.96074095892254,20.57247548505799,2157.01513671875,89.9720458984375,282.20025634765625,-90.0,159793.77208549742,-1018.0560567082974,-578457.4934951934,145.1457760866033,-598435.9217685487,2.1090209549578844,1.0,0.0
53.47957205271814,21.27053995239288,2154.56982421875,89.980224609375,282.5798645019531,-90.0,159794.43512828703,-1018.0584935696933,-578459.9235036719,149.16204819385894,-598435.9458700023,2.1806094919597285,1.0,0.0
56.082270395592786,21.969940320150503,2152.124755859375,90.0,282.9595031738281,-90.0,159795.12017883806,-1018.0609924869749,-578462.4344354956,153.3151902568061,-598435.9681826802,2.252337551875314,1.0,0.0
58.315369804622605,22.553795399915455,2150.087158203125,90.0,283.27630615234375,-90.0,159795.70789654873,-1018.0631287900868,-578464.5888068642,156.8810226720525,-598435.9856993133,2.312217679381206,1.0,0.0
61.07222573948093,23.2556466426933,2147.64208984375,89.96044921875,283.6566162109375,-90.0,159796.43341041697,-1018.0657527523252,-578467.2485035765,161.28626978746615,-598436.0075638387,2.3842019306414954,1.0,0.0
63.913408564636484,23.958835935470724,2145.19677734375,89.9720458984375,284.03790283203125,-90.0,159797.18104200554,-1018.0684351606432,-578469.989563076,165.82967159629334,-598436.030425574,2.4563261696619065,1.0,0.0
66.34558241080958,24.545849587543483,2143.1591796875,89.980224609375,284.3556213378906,-90.0,159797.82098854525,-1018.0707163859296,-578472.3360476823,169.72170293843374,-598436.0488259054,2.5165367635916596,1.0,0.0
69.34177380276378,25.25149376370159,2140.714111328125,89.9720458984375,284.73748779296875,-90.0,159798.60926461505,-1018.0735051815535,-578475.2266848771,174.51957330328878,-598436.0703402986,2.5889181035062165,1.0,0.0
72.42273278872017,25.958478030960404,2138.268798828125,89.9720458984375,285.119873046875,-90.0,159799.41977539053,-1018.0763508074123,-578478.1991278327,179.4568931098329,-598436.0911511233,2.6614399254941645,1.0,0.0
75.05506189598236,26.548657634965316,2136.231201171875,90.0,285.4389343261719,-90.0,159800.1122112942,-1018.0787722341155,-578480.738767876,183.67818557529245,-598436.1079222076,2.7219824032792985,1.0,0.0
78.29185866436455,27.25810066577467,2133.7861328125,89.9720458984375,285.822265625,-90.0,159800.96358372652,-1018.081735911397,-578483.8615945828,188.8723539278144,-598436.1280531791,2.7947622215683623,1.0,0.0
81.61387916642707,27.968885154319707,2131.3408203125,89.96044921875,286.2059631347656,-90.0,159801.8372999815,-1018.084763486604,-578487.0666733179,194.20727187837474,-598436.1481854615,2.86768293263043,1.0,0.0
85.02128578571137,28.681010945018944,2128.895751953125,90.0,286.5902099609375,-90.0,159802.73339533378,-1018.0878588503364,-578490.354150214,199.68339583813213,-598436.1687195175,2.940744615364565,1.0,0.0
87.92613226105459,29.275475461573514,2126.858154296875,90.0,286.9110412597656,-90.0,159803.49725810802,-1018.0904852107304,-578493.1567825945,204.35503616486676,-598436.1856122604,3.0017372942163547,1.0,0.0
91.49051245779265,29.990064591432855,2124.4130859375,89.9720458984375,287.2962341308594,-90.0,159804.43447883386,-1018.0936944114181,-578496.5957460641,210.09124926978257,-598436.204969309,3.075058142479861,1.0,0.0
95.14073988550808,30.70599636358965,2121.9677734375,89.96044921875,287.681884765625,-90.0,159805.3941885787,-1018.0969569685075,-578500.1175647216,215.96998107573017,-598436.2238018578,3.1485203933129924,1.0,0.0
98.2482911987463,31.303632528430178,2119.93017578125,89.9720458984375,288.00390625,-90.0,159806.21117105254,-1018.09971578998,-578503.1158128656,220.97812747699209,-598436.2375987943,3.2098471151989543,1.0,0.0
102.05632024095394,32.02202873816711,2117.48486328125,89.980224609375,288.3907470703125,-90.0,159807.2122254328,-1018.1030893439564,-578506.7899158815,227.1193500967929,-598436.2560297011,3.283569163654761,1.0,0.0
105.95066537708044,32.741769206929916,2115.039794921875,89.9720458984375,288.7781066894531,-90.0,159808.23588621995,-1018.1065285878393,-578510.5473224389,233.40440897352528,-598436.2738855671,3.357433071130913,1.0,0.0
109.93146080663428,33.46285675206601,2112.5947265625,89.9720458984375,289.1658935546875,-90.0,159809.28219864314,-1018.1100402588162,-578514.3881671065,239.8337765200995,-598436.2899313207,3.4314392446590887,1.0,0.0
113.99888588872273,34.18528863089932,2110.1494140625,89.9720458984375,289.55413818359375,-90.0,159810.35120536867,-1018.1136182790759,-578518.3126225137,246.40791156352498,-598436.3065000772,3.505587481146165,1.0,0.0
118.15309316583443,34.90906914948059,2107.704345703125,89.9720458984375,289.9429931640625,-90.0,159811.44292761796,-1018.1172520948711,-578522.3208277298,253.1272890754044,-598436.3223715491,3.579878341561084,1.0,0.0
122.39426524634473,35.634196959420606,2105.25927734375,89.9720458984375,290.3316650390625,-90.0,159812.55742459898,-1018.1209376698497,-578526.4129595566,259.99237915617414,-598436.3381551714,3.654311786238736,1.0,0.0
126.72254419676028,36.36067413215228,2102.81396484375,89.9720458984375,290.72100830078125,-90.0,159813.69472082664,-1018.1246752685073,-578530.589164932,267.00365572364535,-598436.3543221483,3.7288881282936472,1.0,0.0
130.39608404389583,36.967101117254145,2100.7763671875,89.96572875976562,291.04541015625,-90.0,159814.65990880484,-1018.127828085995,-578534.1336685588,272.9583888716297,-598436.3686637583,3.7911441614556907,1.0,0.0
134.88449952902738,37.69605137437292,2098.331298828125,89.9720458984375,291.43536376953125,-90.0,159815.83911918616,-1018.1316553933683,-578538.4644202979,280.23889630043413,-598436.3820434014,3.865982727785422,1.0,0.0
139.46046480769292,38.42635151443043,2095.88623046875,89.9720458984375,291.8258361816406,-90.0,159817.04121641204,-1018.1355335993829,-578542.8796934623,287.666920311749,-598436.4028354712,3.940964458897895,1.0,0.0
144.1241755017545,39.158001656898925,2093.44091796875,90.0,292.2167053222656,-90.0,159818.2662348778,-1018.139463244206,-578547.3796585951,295.2429418618558,-598436.422312352,4.016089587373301,1.0,0.0
148.0777310988633,39.76874069706191,2091.4033203125,90.0,292.5426025390625,-90.0,159819.3046168196,-1018.1427833011511,-578551.1944339044,301.66968496213667,-598436.4384437804,4.078803400351717,1.0,0.0
152.90270526963286,40.502865035767265,2088.9580078125,89.9720458984375,292.9342346191406,-90.0,159820.57176803146,-1018.1468303224209,-578555.850059713,309.5182590523036,-598436.4541415783,4.154191648256472,1.0,0.0
157.81586212629918,41.23834065439619,2086.512939453125,89.9720458984375,293.3264465332031,-90.0,159821.86197031444,-1018.1509453227881,-578560.5908113883,317.5161801602226,-598436.4716310416,4.229723697618965,1.0,0.0
