obs_alt,obs_vel,obs_fuel,obs_mass,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,obs_ap,obs_pe,obs_time_to_ap,act_throttle,act_pitch,act_stage
11.38397210801486,1.6217229340200618,1436.100341796875,74623.046875,89.5364990234375,21.57341766357422,106.90769958496094,159781.90456126464,-1019.0820126320923,-578419.6166527465,83.91933300241362,-598443.0662677304,0.1662197580025122,1.0,1.0,0.0
11.618731834110804,2.194751013956649,1435.2337646484375,74558.4609375,89.33059692382812,23.78089714050293,107.14169311523438,159781.91037108257,-1019.0951858546341,-578419.8585307277,84.2661231168313,-598444.617473428,0.22495178673477767,1.0,1.0,0.0
11.922649978776462,2.772753178946141,1434.3671875,74493.75,89.10498046875,26.3084774017334,107.41921997070312,159781.92470022658,-1019.1067716862763,-578420.1697980233,84.71713026298676,-598446.1340428725,0.284193267720525,1.0,1.0,0.0
12.296046638744883,3.3520191362019602,1433.5006103515625,74428.9921875,88.87185668945312,29.742942810058594,108.44175720214844,159781.94765526464,-1019.1139505889023,-578420.5507659238,85.2722870047437,-598447.6644068115,0.3435639299786999,1.0,1.0,0.0
12.660365430405363,3.83546618937113,1432.7784423828125,74375.015625,88.68063354492188,33.254493713378906,109.89033508300781,159781.973494232,-1019.1147383238877,-578420.9215304067,85.81461733498145,-598448.8861287383,0.3931136827819728,1.0,1.0,0.0
13.161472310312092,4.417368288117175,1431.9117431640625,74310.2265625,88.45806884765625,38.109397888183594,112.25534057617188,159782.01329067763,-1019.1079921509827,-578421.4303491164,86.56175655336119,-598450.1988451309,0.4527543907635163,1.0,1.0,0.0
13.73257134098094,5.001607641192216,1431.045166015625,74245.453125,88.23818969726562,43.508243560791016,115.16902160644531,159782.06399772587,-1019.0918507363403,-578422.0087769353,87.41478370653931,-598451.2856303402,0.512634941043018,1.0,1.0,0.0
14.26217107323464,5.490385073790189,1430.322998046875,74191.4609375,88.05709838867188,48.169395446777344,117.7666015625,159782.11577388766,-1019.0707508709038,-578422.5438692062,88.20711571432184,-598452.0004836046,0.5627316891587384,1.0,1.0,0.0
14.96235080563929,6.079078403022832,1429.45654296875,74126.6796875,87.84161376953125,53.789306640625,120.91633605957031,159782.19080676898,-1019.0359468247498,-578423.2495184558,89.25624687958043,-598452.6267252157,0.6230698721167869,1.0,1.0,0.0
15.733346150722355,6.67004811956743,1428.58984375,74061.8984375,87.6258544921875,59.319557189941406,123.9774169921875,159782.2815303191,-1018.9906648780907,-578424.024306775,90.41326116444543,-598452.9967399344,0.6836422948609311,1.0,1.0,0.0
16.430113811511546,7.16418149027704,1427.86767578125,74007.9140625,87.44717407226562,63.79469299316406,126.3917236328125,159782.3703649732,-1018.9449586655701,-578424.7226341473,91.46028340794146,-598453.1099339649,0.7342901707642113,1.0,1.0,0.0
17.33159949001856,7.759029877900969,1427.001220703125,73943.1328125,87.2352294921875,68.96603393554688,129.08090209960938,159782.49431546216,-1018.8807351972664,-578425.6236526353,92.81660501169972,-598453.0166638144,0.7952623714027709,1.0,1.0,0.0
18.304601383395493,8.355786516904416,1426.134521484375,73878.34375,87.02749633789062,73.9148178100586,131.5327911376953,159782.6387287293,-1018.806621053418,-578426.5932303669,94.28235202736687,-598452.6847808117,0.8564316420989826,1.0,1.0,0.0
19.349341642227955,8.95433895205252,1425.2679443359375,73813.5703125,86.8265380859375,78.63861083984375,133.74024963378906,159782.80515731536,-1018.7231073762978,-578427.6311676349,95.85799451521598,-598452.1263596208,0.9177866290674501,1.0,1.0,0.0
20.27490255853627,9.454416416533624,1424.5457763671875,73759.5859375,86.66574096679688,82.41740417480469,135.40444946289062,159782.9617228602,-1018.6467714693154,-578428.5481968268,97.25528231984936,-598451.4996391039,0.9690487384356175,1.0,1.0,0.0
21.4516870258376,10.055999675940454,1423.67919921875,73694.796875,86.48342895507812,86.77685546875,137.2017059326172,159783.17222788616,-1018.5476964499558,-578429.710981611,99.03352117119357,-598450.5673221863,1.030717789225207,1.0,1.0,0.0
22.700771877891384,10.659123002561723,1422.8126220703125,73630.015625,86.31463623046875,90.96928405761719,138.8017578125,159783.40858802127,-1018.4412237491215,-578430.9416424407,100.92284905409906,-598449.4569913503,1.0925467295285216,1.0,1.0,0.0
24.022331538959406,11.263766020635567,1421.946044921875,73565.234375,86.16232299804688,95.01513671875,140.22198486328125,159783.67193454833,-1018.3282380040491,-578432.2400567057,102.92371537711006,-598448.1863798581,1.1545335789454043,1.0,1.0,0.0
25.179122137022205,11.768782430757064,1421.223876953125,73511.25,86.0496826171875,98.28810119628906,141.27896118164062,159783.91273327483,-1018.2298086222017,-578433.3737562982,104.67662628705148,-598447.0206371482,1.2063085705166259,1.0,1.0,0.0
26.634043668513186,12.376310583620644,1420.3572998046875,73446.46875,85.93466186523438,102.09415435791016,142.388427734375,159784.22805611408,-1018.1074962850416,-578434.7961883325,106.8833241823595,-598445.5131917287,1.268595260364691,1.0,1.0,0.0
28.161984646925703,12.98567392636118,1419.4906005859375,73381.6796875,85.84600830078125,105.7484359741211,143.2997283935547,159784.57285908677,-1017.9817705314363,-578436.286247854,109.2033500195248,-598443.9017370774,1.3310724018703581,1.0,1.0,0.0
29.49121890880633,13.494981936457279,1418.7684326171875,73327.703125,85.7960205078125,108.6551742553711,143.87989807128906,159784.88318168648,-1017.8753805692995,-578437.5796641868,111.22383285185788,-598442.4949712673,1.383292790427106,1.0,1.0,0.0
31.15361287270207,14.107565776682527,1417.90185546875,73262.9140625,85.76870727539062,111.96211242675781,144.3427276611328,159785.28354467498,-1017.7468646850193,-578439.1938784725,113.75289713707753,-598440.7658591778,1.4461043295473814,1.0,1.0,0.0
32.889615288120694,14.721539271713048,1417.0352783203125,73198.1328125,85.77996826171875,115.09614562988281,144.57313537597656,159785.71461557635,-1017.6183247949684,-578440.8759779385,116.39616075681988,-598439.0254063342,1.5090605389779626,1.0,1.0,0.0
34.69937515212223,15.336759528123014,1416.168701171875,73133.3515625,85.8306884765625,118.10672760009766,144.62234497070312,159786.17639404116,-1017.4903342511261,-578442.6261207561,119.1538173428271,-598437.3007081094,1.572146706078513,1.0,1.0,0.0
36.26395535748452,15.850344909311866,1415.446533203125,73079.3671875,85.90237426757812,120.57789611816406,144.58433532714844,159786.5845581936,-1017.384318688115,-578444.136690119,121.5394436615752,-598435.8908996232,1.624812562987131,1.0,1.0,0.0
38.20932725712191,16.467765087355737,1414.580078125,73014.5859375,86.02212524414062,123.56395721435547,144.5124053955078,159787.10214495502,-1017.2580073859299,-578446.0121044493,124.50766741135158,-598434.2474663721,1.6881280484181502,1.0,1.0,0.0
40.228862251737155,17.086413242526994,1413.71337890625,72949.796875,86.17550659179688,126.6622085571289,144.5028076171875,159787.64968827093,-1017.1327366616333,-578447.9562000387,127.59132755175233,-598432.6733637048,1.751571403117964,1.0,1.0,0.0
41.96857300691772,17.602900587504017,1412.9912109375,72895.8125,86.32656860351562,129.40550231933594,144.61758422851562,159788.12851827432,-1017.0291273381317,-578449.6289453623,130.24951690726448,-598431.425772368,1.8045394367648555,1.0,1.0,0.0
44.12447615363635,18.223849597788707,1412.1246337890625,72831.0390625,86.53219604492188,132.99014282226562,144.99996948242188,159788.72967566195,-1016.9056584622467,-578451.6997100075,133.5458961095428,-598430.0184535662,1.8682221224926252,1.0,1.0,0.0
46.35498230694793,18.84607502429556,1411.258056640625,72766.2421875,86.75997924804688,137.03848266601562,145.78988647460938,159789.35918423548,-1016.782987573346,-578453.8400410926,136.95890334877186,-598428.7253810288,1.9320374170351897,1.0,1.0,0.0
48.27083721407689,19.36570907694784,1410.535888671875,72712.265625,86.96023559570312,140.85879516601562,146.8448486328125,159789.90486184479,-1016.6812200333679,-578455.6770673145,139.8927317026537,-598427.765085794,1.985332059688858,1.0,1.0,0.0
50.638555174693465,19.990834045765638,1409.6693115234375,72647.4765625,87.20718383789062,146.10838317871094,148.6913299560547,159790.58394590014,-1016.5595001961792,-578457.9460592282,143.52178832760546,-598426.7985231506,2.0494470248640937,1.0,1.0,0.0
53.08141789666843,20.617947239390347,1408.802734375,72582.703125,87.45376586914062,152.1857147216797,151.24124145507812,159791.28828648836,-1016.4380830313767,-578460.2860432891,147.27028871502262,-598426.0404043098,2.113766871405062,1.0,1.0,0.0
55.59969508647919,21.24726905480253,1407.9361572265625,72517.9140625,87.69464111328125,159.17274475097656,154.5550537109375,159792.01669628485,-1016.3168736483658,-578462.6976061851,151.1393483710708,-598425.4668683207,2.1783143157196605,1.0,1.0,0.0
57.756056569633074,21.77349217026991,1407.2139892578125,72463.9296875,87.88919067382812,165.771240234375,157.973388671875,159792.64131988748,-1016.215995886525,-578464.7623401812,154.4563974199118,-598425.1192752931,2.2322881327962705,1.0,1.0,0.0
60.41330757213291,22.407186714933424,1406.3472900390625,72399.1484375,88.1148681640625,174.725341796875,162.96466064453125,159793.41113783375,-1016.0950484063233,-578467.3066477627,158.54908690822776,-598424.8548523322,2.297286147325906,1.0,1.0,0.0
63.14674725267105,23.04309682178347,1405.480712890625,72334.3671875,88.32977294921875,185.0474090576172,169.1632080078125,159794.20215739016,-1015.9739475037659,-578469.9241487138,162.76440832135268,-598424.7424021178,2.3625126347203604,1.0,1.0,0.0
65.48302332812455,23.574691335527834,1404.758544921875,72280.3828125,88.498046875,194.9787139892578,175.54571533203125,159794.87700066247,-1015.8724903847778,-578472.1616628892,166.37130958912894,-598424.7301190711,2.4170404760781707,1.0,1.0,0.0
68.3568279518513,24.214154783785155,1403.89208984375,72215.6015625,88.67648315429688,208.66473388671875,-175.1658935546875,159795.7048136978,-1015.749172666272,-578474.914616356,170.81198279338423,-598424.8774487686,2.482633806904005,1.0,1.0,0.0
71.30746195651591,24.8550386098605,1403.025390625,72150.8125,88.82064819335938,224.4409942626953,-163.94610595703125,159796.55143748267,-1015.6227228428925,-578477.7420910018,175.37506980937906,-598425.1438543424,2.548374308836685,1.0,1.0,0.0
74.33511946443468,25.497474334259856,1402.158935546875,72086.03125,88.91592407226562,242.4100341796875,-150.64584350585938,159797.41698168498,-1015.4916746403778,-578480.6442521183,180.06140423449688,-598425.308358392,2.614277394651708,1.0,1.0,0.0
76.91708236373961,26.033453711152095,1401.436767578125,72032.046875,88.94354248046875,258.46160888671875,-138.51356506347656,159798.15341820466,-1015.3780400540436,-578483.1196825483,184.05964300991036,-598425.2993980143,2.6692631711703143,1.0,1.0,0.0
80.08621729770675,26.67698266877208,1400.570068359375,71967.265625,88.90423583984375,277.0663146972656,-124.58735656738281,159799.0563354926,-1015.2352909829224,-578486.1583364261,188.96822743187658,-598425.1272774555,2.735286430766564,1.0,1.0,0.0
83.33258839114569,27.32053183837883,1399.7034912109375,71902.484375,88.7950439453125,292.91326904296875,-113.33904266357422,159799.98128196548,-1015.084379413327,-578489.2710456635,193.99664395709988,-598424.7866904505,2.8013162936106824,1.0,1.0,0.0
86.09687023842707,27.856601440230587,1398.9813232421875,71848.5,88.67144775390625,303.27337646484375,-106.73583984375,159800.7695152519,-1014.9514336373413,-578491.9213503834,198.27783853851724,-598424.425144369,2.8563215823014048,1.0,1.0,0.0
89.48473944503348,28.499421011308154,1398.11474609375,71783.71875,88.51416015625,312.6829833984375,-101.75791931152344,159801.736687616,-1014.7820231701935,-578495.1692437665,203.52362214389723,-598423.9478209831,2.9222837058263167,1.0,1.0,0.0
92.94967984373216,29.141615368354877,1397.2481689453125,71718.9296875,88.37188720703125,319.59521484375,-99.20901489257812,159802.72733772546,-1014.6006455208862,-578498.4906476606,208.8870797251584,-598423.4025802034,2.988185667530786,1.0,1.0,0.0
96.4916619588621,29.78357064623464,1396.381591796875,71654.15625,88.25570678710938,324.73004150390625,-98.34263610839844,159803.7420797064,-1014.4068980004395,-578501.885344415,214.3692289731698,-598422.73166209,3.0540677668477088,1.0,1.0,0.0
99.50217346719,30.31882645179934,1395.659423828125,71600.1640625,88.182861328125,327.9595031738281,-98.55033874511719,159804.6067355964,-1014.2363247658814,-578504.7700781566,219.02981797675602,-598422.0738245479,3.1090032708800663,1.0,1.0,0.0
103.18545822484884,30.961833619576186,1394.7928466796875,71535.3828125,88.12371826171875,330.87200927734375,-99.56368255615234,159805.66781887822,-1014.0212349679077,-578508.2986339993,224.73432206129655,-598421.1922413369,3.175001986224572,1.0,1.0,0.0
106.94596348062623,31.60583552768883,1393.9261474609375,71470.6015625,88.09228515625,332.8920593261719,-101.21382141113281,159806.75503048222,-1013.7954196717346,-578511.9001020861,230.5617726650089,-598420.2456077347,3.2411071653646673,1.0,1.0,0.0
110.13883020705543,32.14372655413023,1393.2039794921875,71416.6171875,88.08489990234375,333.9727783203125,-102.97657775878906,159807.68123108905,-1013.599553563794,-578514.9570845156,235.51368657452986,-598419.4342741179,3.296323412461618,1.0,1.0,0.0
