obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,obs_ap,obs_pe,obs_time_to_ap,act_throttle,act_stage
6.36254349630326,2.6970583369785937,3229.93359375,89.85330200195312,328.81201171875,-46.235382080078125,159781.64115619654,-1018.1410042959881,-578414.4891858671,79.14325013838243,-598436.29223418,0.2764388788676797,1.0,0.0
6.66708907764405,3.268212235098373,3228.0693359375,89.87026977539062,328.1855773925781,-47.425689697265625,159781.71636613054,-1018.1386209968161,-578414.7843623045,79.62239966902416,-598436.3439511306,0.33498053129937944,1.0,0.0
7.108212266815826,3.9573785651574473,3225.832275390625,89.8846435546875,286.36871337890625,-90.0,159781.82643143943,-1018.1353165227604,-578415.2116020448,80.31871513056103,-598436.3911546718,0.4056184739408195,1.0,0.0
7.539121953188442,4.533697036343622,3223.96826171875,89.903076171875,286.9268798828125,-90.0,159781.9347824577,-1018.1322890612912,-578415.6287216595,81.00040993536822,-598436.4226119828,0.4646901241156911,1.0,0.0
8.132416907930747,5.2271608536579866,3221.731201171875,89.92086791992188,287.5999450683594,-90.0,159782.08486620768,-1018.1284230220747,-578416.2027807964,81.94059406488668,-598436.4509540334,0.5357694691201118,1.0,0.0
8.809062578948215,5.922475551635996,3219.494140625,89.94766235351562,288.273193359375,-90.0,159782.2569588538,-1018.1244012843501,-578416.8572327694,83.0145445211092,-598436.4695709873,0.6070391566629496,1.0,0.0
9.56926350586582,6.619448692897627,3217.257080078125,89.95574951171875,288.94769287109375,-90.0,159782.45115664115,-1018.1203322317135,-578417.5922627023,84.22273182694335,-598436.481385775,0.6784795483763446,1.0,0.0
10.26673691358883,7.201532991423396,3215.39306640625,90.0,289.5103759765625,-90.0,159782.62993746798,-1018.1169557291698,-578418.2664723685,85.33250264497474,-598436.487233527,0.738144334371043,1.0,0.0
11.180639383383095,7.9015693018708335,3213.156005859375,89.9720458984375,290.1868896484375,-90.0,159782.86487642681,-1018.1129699665737,-578419.1497078047,86.7882553547388,-598436.4907890552,0.8099002355961602,1.0,0.0
12.178667488624342,8.603281892123507,3210.9189453125,90.0,290.8651123046875,-90.0,159783.12214057753,-1018.1091022453886,-578420.1140500607,88.37984512024559,-598436.4907259217,0.8818289188690756,1.0,0.0
13.074763455195352,9.189322980898696,3209.0546875,90.0,291.43035888671875,-90.0,159783.35363086374,-1018.1059937625807,-578420.9797620557,89.81034085084684,-598436.4885897604,0.9419015491670848,1.0,0.0
14.22753908939194,9.89411347038018,3206.81787109375,89.980224609375,292.10888671875,-90.0,159783.65199546842,-1018.1024286374134,-578422.0932943102,91.6524348204257,-598436.4847091712,1.0141477117473983,1.0,0.0
15.465008051483892,10.600591965501454,3204.580810546875,90.0,292.7887878417969,-90.0,159783.97286153736,-1018.099069796471,-578423.2884760399,93.63198037247639,-598436.4790763318,1.0865681115661232,1.0,0.0
16.78737843525596,11.308761707502041,3202.34375,90.0,293.46966552734375,-90.0,159784.31628863633,-1018.095932034744,-578424.5655032105,95.7495533451438,-598436.4720270926,1.1591631721345266,1.0,0.0
17.954349493491463,11.900196024573795,3200.479736328125,89.9720458984375,294.037353515625,-90.0,159784.61975136155,-1018.093495447157,-578425.6923523796,97.62004920910113,-598436.4654499365,1.219792639415573,1.0,0.0
19.43289034755435,12.61147433309716,3198.24267578125,89.96044921875,294.71905517578125,-90.0,159785.0046798366,-1018.0907968990189,-578427.1199355549,99.9921723366715,-598436.4575333437,1.292708961072833,1.0,0.0
20.996905740350485,13.32445609911499,3196.005615234375,89.96044921875,295.40167236328125,-90.0,159785.41231651703,-1018.088353232449,-578428.6299211112,102.5039690954145,-598436.4491683065,1.3658014562316225,1.0,0.0
22.365693830768578,13.919912648269836,3194.141357421875,89.980224609375,295.97119140625,-90.0,159785.76939931826,-1018.0865144403335,-578429.951331935,104.70425207144581,-598436.4420354414,1.4268469055331252,1.0,0.0
24.086937254178338,14.636027531166079,3191.904541015625,89.96044921875,296.65521240234375,-90.0,159786.21880029392,-1018.0845478833337,-578431.6129016739,107.47363940055948,-598436.4332182534,1.500263667320155,1.0,0.0
25.894240684923716,15.353856088868737,3189.66748046875,89.96044921875,297.3399658203125,-90.0,159786.69105349845,-1018.082848221032,-578433.3574379387,110.38436635863036,-598436.4244396591,1.5738579186316883,1.0,0.0
