obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,obs_ap,obs_pe,obs_time_to_ap,act_throttle,act_stage
14.20241538528353,2.4774328014077733,2508.996826171875,89.96572875976562,271.3277282714844,-90.0,159784.08672390817,-1018.0163965076208,-578421.9988576246,86.9745369583834,-598435.2655187418,0.25393553909958655,1.0,0.0
14.606131255277433,3.1732755524580183,2506.14404296875,89.96572875976562,271.7966003417969,-90.0,159784.1932597,-1018.0170830339193,-578422.3882629836,87.57976741762832,-598435.2837119133,0.32525961151299043,1.0,0.0
14.954213160206564,3.6713215412795113,2504.1064453125,89.96044921875,272.15740966796875,-90.0,159784.28515050316,-1018.017680644989,-578422.7239962185,88.10255596821662,-598435.2969186873,0.37630971214935016,1.0,0.0
15.437731848331168,4.270095273137149,2501.6611328125,89.96044921875,272.6033935546875,-90.0,159784.41282280226,-1018.0185143537819,-578423.1903504261,88.82977173174731,-598435.3125847526,0.4376848150315027,1.0,0.0
15.993185053113848,4.8700902049318024,2499.21630859375,89.9720458984375,273.0533142089844,-90.0,159784.55950948637,-1018.0194745026529,-578423.726087684,89.66628774045967,-598435.3293498106,0.49918550724964916,1.0,0.0
16.620730672497302,5.471308610276482,2496.77099609375,89.96572875976562,273.50042724609375,-90.0,159784.72524720096,-1018.0205615274608,-578424.3313482938,90.61247733933851,-598435.3449815566,0.5608120861677435,1.0,0.0
17.198849275358953,5.973259064773213,2494.7333984375,89.9720458984375,273.8677978515625,-90.0,159784.87793970728,-1018.0215652436018,-578424.8889426131,91.48501716181636,-598435.3585434067,0.6122638271416463,1.0,0.0
17.958938359864987,6.576723769311791,2492.2880859375,89.96044921875,274.30035400390625,-90.0,159785.07869359458,-1018.0228852033615,-578425.6220345323,92.63324861996807,-598435.3741332102,0.6741216896456308,1.0,0.0
18.791516032535583,7.181415759368302,2489.843017578125,89.9720458984375,274.7232666015625,-90.0,159785.29859678505,-1018.0243306830525,-578426.4250534527,93.89221728721168,-598435.3902295685,0.7361060018298531,1.0,0.0
19.696755054872483,7.787336833524357,2487.39794921875,89.96572875976562,275.13623046875,-90.0,159785.53768163317,-1018.0259046517313,-578427.2981447902,95.26230071042664,-598435.4061258846,0.7982170123769947,1.0,0.0
20.674787091789767,8.394488638666479,2484.95263671875,89.9720458984375,275.539794921875,-90.0,159785.79598709362,-1018.027604162693,-578428.2414520294,96.74387869448401,-598435.4209136117,0.8604549560873807,1.0,0.0
21.725770191289485,9.00287217362563,2482.507568359375,89.9720458984375,275.93505859375,-90.0,159786.0735526166,-1018.0294299013913,-578429.2551165808,98.33733044273686,-598435.4361507957,0.9228199949312739,1.0,0.0
22.84984467504546,9.612488831147813,2480.0625,89.96572875976562,276.32257080078125,-90.0,159786.37040456934,-1018.0313838087022,-578430.3392850606,100.04303701547906,-598435.4520259084,0.985312335138417,1.0,0.0
24.04715615173336,10.22334007177783,2477.6171875,89.9720458984375,276.70361328125,-90.0,159786.68657983234,-1018.0334623456001,-578431.4941004582,101.861380063463,-598435.4673583531,1.0479321948313896,1.0,0.0
25.31786905298941,10.835427225120613,2475.172119140625,89.96572875976562,277.0790710449219,-90.0,159787.0221173605,-1018.0356675945222,-578432.719706258,103.79274212091696,-598435.481678784,1.1106797776946564,1.0,0.0
26.662115712533705,11.448751588745269,2472.72705078125,89.96572875976562,277.45001220703125,-90.0,159787.37705464725,-1018.0379969999194,-578434.0162447186,105.83750695467461,-598435.4964683274,1.173555277324681,1.0,0.0
28.080044365487993,12.063315915519771,2470.28173828125,89.9720458984375,277.8169860839844,-90.0,159787.75142159505,-1018.0404470153153,-578435.3838641777,107.99606109410524,-598435.5116117955,1.2365590424309403,1.0,0.0
29.57181418815162,12.679120136605823,2467.83642578125,89.9720458984375,278.18115234375,-90.0,159788.14525508462,-1018.0430189035833,-578436.8227076248,110.26879008766264,-598435.526295977,1.2996911360505692,1.0,0.0
31.137569448444992,13.296165032565547,2465.3916015625,89.9720458984375,278.5428771972656,-90.0,159788.55859077052,-1018.0457144975662,-578438.3329195098,112.65607952571008,-598435.5406812789,1.362951705138471,1.0,0.0
32.777456184267066,13.914453224848133,2462.9462890625,89.9720458984375,278.90240478515625,-90.0,159788.99146345918,-1018.0485313348472,-578439.9146423264,115.15831796475686,-598435.5555732439,1.4263410825520282,1.0,0.0
