obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,obs_ap,obs_pe,obs_time_to_ap,act_throttle,act_stage
11.356031522387639,1.6637676460052446,2868.996826171875,89.96044921875,271.2987060546875,-90.0,159783.31291115703,-1018.0112460566313,-578419.2921175018,83.98677700187545,-598435.2789887228,0.17053362645708603,1.0,0.0
11.58638022642117,2.0786357236321997,2866.5517578125,89.96044921875,271.685791015625,-90.0,159783.37351339092,-1018.0116674689205,-578419.5143483137,84.29669220501091,-598435.3012165171,0.21305715168324468,1.0,0.0
11.86657737114001,2.494488734088318,2864.1064453125,89.95574951171875,272.103515625,-90.0,159783.44722121334,-1018.0122243849189,-578419.7846813698,84.67435597348958,-598435.325884611,0.2556817554366262,1.0,0.0
12.19674870185554,2.911328317643154,2861.6611328125,89.9515380859375,272.5361022949219,-90.0,159783.5340576117,-1018.012917527333,-578420.10323307,85.12001330824569,-598435.349693442,0.29840763484639865,1.0,0.0
12.577018281095661,3.3291568913028096,2859.21630859375,89.94766235351562,272.97296142578125,-90.0,159783.63405343718,-1018.0137421575935,-578420.4701174762,85.63391036412213,-598435.3737779537,0.34123506380223034,1.0,0.0
13.00749253318645,3.747976222524228,2856.77099609375,89.95574951171875,273.4075622558594,-90.0,159783.747234647,-1018.0146917638929,-578420.8854502789,86.2162937822286,-598435.3980144269,0.3841642507575216,1.0,0.0
13.488304519909434,4.16778767994006,2854.32568359375,89.9515380859375,273.8358459472656,-90.0,159783.87363167302,-1018.0157684845478,-578421.3493476305,86.86741056595929,-598435.4218364403,0.42719536424783655,1.0,0.0
14.01955735636875,4.588593841935109,2851.880615234375,89.94766235351562,274.25555419921875,-90.0,159784.01327210382,-1018.0169752476365,-578421.8619246789,87.58750998636242,-598435.4460644624,0.4703286952354233,1.0,0.0
14.601383345085196,5.010396371819782,2849.435546875,89.9515380859375,274.66619873046875,-90.0,159784.1661807249,-1018.0183070910723,-578422.4232986193,88.37684068421368,-598435.4711327817,0.5135644412699207,1.0,0.0
15.233895162935369,5.433196476025632,2846.990234375,89.9515380859375,275.06756591796875,-90.0,159784.332379645,-1018.0197636311502,-578423.0335869807,89.2356524906354,-598435.496950907,0.5569027540918796,1.0,0.0
15.917221767129377,5.856997030135171,2844.545166015625,89.9515380859375,275.46026611328125,-90.0,159784.5118959071,-1018.0213452813775,-578423.6929087158,90.16419750673231,-598435.5227451946,0.6003439581834868,1.0,0.0
